"city_code","employment.rate2019","employment.annualgrowth.2012to15","employment.annualgrowth.2015to18","employment.annualgrowth.2018to19"
1100700,0.0673314944479808,-0.00105634122771552,0.000781991765590917,0.00401505501618692
1100809,0.0820814445734837,0.00690217237298451,-0.000461416079261141,-0.00459061023158117
1100908,0.158256880733945,0.0107631584098903,0.0129044890879457,-0.00846322186304127
1100924,0.265068860668932,0.00292777087583323,0.01103706941312,-0.0105144573542168
1100940,0.053896490184414,-0.00694055482256933,-0.0110140164206506,-0.00207643147000684
1101005,0.0826573966782542,0.00199500211851321,0.00897872701272794,-0.012215981950529
1101104,0.11283228150698,-0.00234530251158044,-0.0047279156192842,-0.00184840385127516
1101203,0.0873706004140787,-0.000678755677197232,0.00306490002419152,0.00111778336839131
1101302,0.122682013336987,-0.000653466350076186,0.00698158727933359,0.00246540683879236
1101401,0.0839641685591723,-0.00681951363150273,0.0002654298289851,-0.00389820799387003
1101435,0.0626972740315638,0.0002998551904197,0.00462861395427662,-0.015350122023495
1101450,0.116562397102404,0.00271827957594435,-0.000655233018730379,0.00776804700992009
1101468,0.295988934993084,0.0135271247229848,0.0221831459732007,0.0070797610998849
1101476,0.139705882352941,0.00533094338899005,0.00797140964957695,0.0049661749694774
1101484,0.105181747873163,0.0075459325105161,0.00576475884521108,0.00366659635801167
1101492,0.0787525905457416,-0.00254459153163049,-0.00106708166603315,0.000383474529211045
1101500,0.108552631578947,0.00426504404199121,0.00128439884925112,0.00248180527203337
1101559,0.105385329619313,-0.00121365718311444,-0.00147388756527105,0.0102667164806268
1101609,0.0878016085790885,0.000589438004220053,0.00373965514863866,-0.00282160468563422
1101708,0.113630417720415,0.00183576126484436,0.0111316307483803,0.00741524412418706
1101757,0.0649767940021421,-0.00307830631429767,0.00355487321471905,-0.00185309355679879
1101807,0.106813186813187,0.0015103140221002,0.00393969121144899,0.0100712605485398
1200013,0.0547981122181437,0.00126569996217059,-0.00284652629222837,-0.0037904363837205
1200054,0.0563570176621275,0.00213757499887538,-0.00355147863070624,0.0122474286210317
1200104,0.0882487251693432,0.0058752246921139,0.000209695654842588,0.00220725194124043
1200138,0.169394116501072,0.00690066439555637,0.00834621908755563,0.0111506193197838
1200179,0.0531833290718486,-0.00249990685875835,-0.00303803322651153,-0.000762201654408351
1200203,0.10044582239522,0.00239977282929595,-0.00149918638336893,0.00414479471280964
1200252,0.0878279289555157,0.002706086173929,-0.00128718355183425,0.00831131930978125
1200302,0.0528177113283496,0.00225648666477754,-0.000347014598492207,0.00578094132113982
1200328,0.00745461103763376,-0.00166313101061047,-0.00245375090004481,-0.0529694605397654
1200336,0.0455814933867313,0.00334234624236525,-0.0015378263864767,-0.000990027162683864
1200344,0.0470451421926208,0.0119875978485221,-0.00729803305491668,-0.0179719957679619
1200351,0.0651401918694016,-0.00370365912933432,0.00404071919531501,0.000517294419591516
1200385,0.0746925762866252,0.000375704920717747,0.00266050376739291,-3.26984386495588e-05
1200393,0.0536638290769488,0.00188826034825518,0.0010639820977987,-9.04371346553412e-05
1200401,0.231813394415679,-0.000625427412292434,-0.0160869863073595,-0.00396828598217211
1200427,0.0389857369255151,0.000788848135788896,0.0014361439644397,-0.00668006506324413
1200435,0.0397553516819572,-7.45027834913407e-05,-0.000276439445510583,0.00030234948139133
1200450,0.0945100764419736,0.00737412234034796,-0.00650532762597919,0.00704843681023314
1200500,0.050711045192811,0.00117755608023905,-0.00271591858450573,0.00309832190441206
1200609,0.044823454788921,0.00321052065899726,-0.000266516704440752,-0.00491925533114761
1200708,0.0504062516172437,-4.29700126380629e-05,0.000155461452333879,0.00541465144924706
1200807,0.0593925637699957,0.01774436884518,-0.00506896843530507,-0.00232360784716604
1300029,0.0478773143818964,-0.00983041377121707,0.0110986747312275,0.00847000038441846
1300060,0.0485436893203883,0.00250451077953044,0.0013896097386302,-0.00255055706153894
1300086,0.0334214778904069,0.00648365505322593,-0.00500050731793893,0.0062152076364315
1300102,0.0351737267967634,-0.00108132806051499,0.000574141938883228,0.000847112715548139
1300144,0.0397305784371729,0.00136435411381762,-0.000238188423357028,-0.0070655110777231
1300201,0.0578284222679584,-0.000907782157715924,0.00914058071762102,-0.0109543743160523
1300300,0.0572222924301782,0.0046247858019406,0.0060362695681138,-0.001417934198717
1300409,0.0325794487673624,-0.00141627481034542,0.0043964892656955,-0.00838678423950797
1300508,0.0635435847819981,-0.00226740137275323,-0.000551136022512328,0.0307198580070796
1300607,0.0610227061232086,-0.00743913943374539,0.00953018675163135,0.00221737532834904
1300631,0.0614868641699273,0.000165282152758351,0.0181369899720098,0.00509471545251119
1300680,0.0445670849169574,0.00237103081128112,0.00193649897322077,0.00111891921758032
1300706,0.0765710621429404,0.00274907683801796,0.000350886704445756,0.00808154012740003
1300805,0.0583562109764097,0.000105840166609597,0.0055094056287308,0.00370318496876765
1300839,0.0671202507453559,-0.000644117634348518,0.000712280372229072,-0.00828551146633942
1300904,0.0355109092072429,0.0015032342637542,0.00536928781912387,0.000235828301094081
1301001,0.0529440870856012,-0.0002321148186156,0.000477965832850084,0.0171127720834641
1301100,0.0323219519923948,-0.000569173992648113,0.00046434633943291,-0.00376300413857029
1301159,0.0385111662531017,0.000476049483278805,0.00229648870113085,-4.26435120612911e-05
1301209,0.0199536998954135,0.0206156874157276,0.00126377766378405,-0.0730309213310912
1301308,0.0298215595208995,0.00282218958441176,0.00035002375181583,-0.0063706112976058
1301407,0.0454455249057353,-0.000717865732298898,0.000985444675115352,-0.00168421102997082
1301506,0.0480207657365347,-0.000717813430901907,-0.000437568112732468,0.000786679911844862
1301605,0.109773411323755,0.0156439312141168,0.00231634397442502,0.0121388138812435
1301654,0.0382539872886437,0.000119328165224059,-0.00275783317555019,-0.00231618814995277
1301704,0.0553376906318083,0.000823472135718627,0.00164813651790115,5.38197085755976e-06
1301803,0.0120920206136953,-0.00047212060388272,-0.000730478492615881,9.87948852882985e-05
1301852,0.08659102203081,0.00643583609005404,-0.00237417712091542,-0.00762604298779376
1301902,0.087204081431264,0.0016428567334139,-9.77839243765932e-05,-0.00756856626019715
1301951,0.109412813654312,-0.000575273889545751,0.0132486561876459,0.0197829962100925
1302009,0.0370572802798426,-0.0749977481830125,0.015534160496282,-0.0149065326063004
1302108,0.0152450090744102,0.0177759468357304,0.0440919832169225,-0.199762647893431
1302207,0.0667482327351822,0.00370359374948321,0.00775795650616191,0.00316522546855277
1302306,0.0470769015855277,-0.0117056713521907,0.0175301327211668,-0.00762383724725208
1302405,0.0459311033449825,0.00147311834528821,0.000484902235478112,0.000489618097993909
1302504,0.06889717284369,-0.000423609555632675,0.00328335594517208,0.00806754567714108
1302553,0.0358511135337175,-0.000704311643072829,0.000847113582396392,0.0048368906551096
1302603,0.227792939499158,-0.0120104409428201,-0.0080072098572308,0.000118388217464988
1302702,0.0315868773654284,0.000784972896344865,-0.000163488761189641,0.00406761752606368
1302801,0.00137181738366989,-0.0050454609504147,0.00151549955972809,-0.0229325926020334
1302900,0.0501525702214224,-0.000224037868770087,0.000321202118377983,-0.00439288432403212
1303007,0.0472299626883295,0.0025444542685922,-0.00103933174811009,0.00938126179354982
1303106,0.0411739525924341,0.00440062817888048,0.00856198377322128,-0.0144073224273094
1303205,0.0570062712038655,0.00329964002984773,-0.00160343995287926,0.00788642299052095
1303304,0.0336141007643113,0.00096025222400508,0.0019160732022983,-0.0035139255462644
1303403,0.0478328214013809,-0.00283382083791387,0.00223911072938797,-0.00647581708299631
1303502,0.0520436528364048,-0.00161684131485846,0.00231335104999663,0.00134263364244755
1303536,0.149645800600899,0.00674319496673896,-0.00468944497875719,-0.0116180600010475
1303569,0.0584760248298198,0.000789329793087124,4.41404260576178e-05,0.00524828746910516
1303601,0.0231356336460487,-6.5821727553292e-05,-0.00015052918850761,0.0117589762553137
1303700,0.0526340153689473,0.00624381636964662,0.00286166521266802,-0.00855145308229551
1303809,0.0471205337547186,-0.0042209852820913,0.00149030512305625,-0.00765900926563123
1303908,0.0269981424463727,-0.000483663357790346,0.00252131768066386,-0.000108179765752465
1303957,0.0412981455064194,0.000620806306086866,0.00306117146872016,-0.00364156951002196
1304005,0.0557191146003707,0.000995153068905031,0.000606268589806431,0.00456653501749477
1304062,0.0615090213231274,-5.44864989400068e-05,0.00343564856216092,0.0097784668013559
1304104,0.0935532758218699,-0.00237486286237949,0.0110025192457314,0.0101380495082102
1304203,0.0510284215275109,-0.000244186791365064,-0.00848177213627621,0.00120629831043473
1304237,0.0542788589709411,0.00763651118126711,0.00934596751534378,0.00188767143735699
1304260,0.028877400295421,0.00909911922453632,-0.000399094809461577,-0.000105941752834796
1304302,0.0487204724409449,-0.00917095705647273,0.013449803614164,0.000621833608008299
1304401,0.0390635161500108,0.00165022826096334,0.00273372871944404,0.00139213131618202
1400027,0.0438418255704908,0.0194896132875944,-0.00786292449535328,-0.00271295900268979
1400050,0.0547388781431335,0.00582038339094868,0.00373901640508358,-0.00185403655184032
1400100,0.225353382780621,-0.00542251417942818,-0.0126832220422829,-0.00600520891725911
1400159,0.095414618422113,0.00758305046329591,-0.000401362413767287,0.0140733440482858
1400175,0.0582492500681756,-0.0112499567356967,0.0107784731296029,0.00832760242993967
1400209,0.0643072151783271,-0.00463683234575719,0.00120070301998724,-0.000940419768807002
1400233,0.0546759760055069,-0.013686129038899,0.0105453070041972,0.0125654232416878
1400282,0.0369874476987448,-0.00290338788400804,0.00121602958210817,0.0140564132159861
1400308,0.057973449840363,0.00140106597570063,-0.000486027402960311,-0.00290058028286844
1400407,0.0471213463241807,0.0200482243404196,-0.0107654577055118,0.000584451801772363
1400456,0.0444227343256135,-0.0102176170466368,-0.00119060709196983,0.00533415922933619
1400472,0.076186055763684,0.00104318944021959,-0.00571405299623105,0.00457125198486029
1400506,0.0897451530301183,0.00133779501605145,0.0017412761700358,0.0118763005711019
1400605,0.0874029551715502,0.00656101599365233,0.00624661837317083,0.00750473634203366
1400704,0.0262335448432617,0.0034899913771628,0.00376021297706495,0.00357010658660308
1500107,0.0625562784562899,-0.000372721013572899,0.00075197076370045,-0.00460646819740961
1500131,0.0990045735808448,0.00220996376454467,0.00287081377308282,-0.00110379813413762
1500206,0.0752819701030742,0.000754630788678309,0.000996369019201411,-0.00435703337358889
1500305,0.0630067825998266,-0.00207118481171518,0.00150262875075327,0.000608100048299455
1500347,0.0774334670069267,0.00397272267656556,-0.00322996885485527,0.0145136035657902
1500404,0.0501681663702478,0.00482053751649629,5.74554160275344e-05,0.000345220194610363
1500503,0.100618605060248,-0.0319480848748836,-0.014436424036911,-0.0140788350428508
1500602,0.136359669790739,0.0048813227583744,-0.0467442417527548,-0.00860256352345284
1500701,0.0426273183727841,-0.00233699946886376,9.67667830691493e-05,-0.00210742642086779
1500800,0.128398523929604,0.00113426677065339,-0.00252064705264248,0.0041134674381262
1500859,0.0544998207242739,-0.00744811891824295,-0.00140972492082541,-0.000726422786642457
1500909,0.0553502326188095,0.00443079406522204,0.000900841802538956,-0.000761903772789042
1500958,0.0419937456123556,0.00682245072749344,-0.00397929363249102,-0.0100518266300059
1501006,0.0448498901635343,-0.00445594738683508,-0.000725373612752001,7.55941522949041e-05
1501105,0.0227235679587911,0.00169903552430091,0.00113350579396613,0.000130345925401138
1501204,0.0347974539476457,-0.00037659291308677,-0.00327968388142876,-0.00150468324642526
1501253,0.171028606208156,0.00278284230861199,0.00386633585388506,0.00577180862507426
1501303,0.214027911453321,0.00423196032027961,0.00747427400380704,-0.0108236757054935
1501402,0.269678344258396,-0.000326473580116708,-0.00473310963973237,-0.00579327511844946
1501451,0.0824498082562599,0.0169265919860797,5.85704403669359e-05,0.00760868251862937
1501501,0.161993719814464,0.0203410656706385,-0.00204506974218846,0.000214472298699003
1501576,0.0704316589129027,0.00468356130493091,-7.15837660069894e-05,-0.00527643443072302
1501600,0.118383888001965,0.00879335936280028,0.00370902087518586,-0.00457408680786178
1501709,0.0560437322807512,0.00391152001845176,-0.00286893238563939,-0.0003879802061987
1501725,0.0812011136152724,0.00792854678720589,0.00535562708627188,-0.00740981462699221
1501758,0.0883468834688347,0.00593983837477077,0.00265055740719458,-0.0147375321155809
1501782,0.0520394876298337,0.000301728591848074,-0.00247158091230132,-0.00312131437208166
1501808,0.0679642846710353,-0.000716356030416504,0.00294149805612412,-0.00421088291000715
1501907,0.0451736921598242,-0.00328842434967611,-0.00583069413819931,0.000258320350723248
1501956,0.0214749262536873,0.00557995453642233,0.00139007776237266,-0.00167294281617826
1502004,0.0459460596625573,-0.000944536771855922,-0.00151674420275681,0.0113854187352583
1502103,0.0431575893828414,0.00281123449426804,-0.00166368192755372,-0.00214631852829578
1502152,0.383605231225563,0.121283550921491,-0.101202413064105,0.0527869233198763
1502202,0.112506700276703,0.00567645860428428,-0.00300723630049559,0.00441237825268559
1502301,0.0618197889619358,0.00227630719909455,-0.00720645223700759,0.021988858158488
1502400,0.155488488144507,-0.0103400251866876,0.00428569708876365,-0.00231759776832946
1502509,0.0386642492726736,-0.00766943428945099,0.00229400874627422,-0.00685998205344852
1502608,0.0440215142738933,0.00723688647620202,0.00113094835207567,-0.00448346911481107
1502707,0.0779500250710346,-0.00751952509038895,0.00151512010541094,-0.00130166135792589
1502756,0.0825679812713848,0.00427234877991538,-0.00386021664402075,-0.00310194292260547
1502764,0.135233429822608,-0.00960928412103025,-0.000687546615782094,-0.000512833171549182
1502772,0.124044843549557,-0.0203748116330222,0.0128986090963619,-0.0127931713277611
1502806,0.0533848118903855,0.00122841809898705,0.00702571140157353,-0.000903684259261912
1502855,0.0651010908080317,0.0111510541043013,-0.00536186350971035,0.00501797465673211
1502905,0.0514900414316378,-0.0112393669382099,0.00583404923819694,0.00642175615090942
1502939,0.0745658835546476,-0.00244923627825173,-0.00469033053968482,-0.00540901297836006
1502954,0.0609914813061997,0.0126321953514092,-0.00204371523858883,0.00528084401927212
1503002,0.0661662496524882,0.00442530504468865,-0.00113230997389546,-0.0117132420813552
1503044,0.0697399527186761,-0.00710529268269046,-0.000337052358208169,0.0117718252286363
1503077,0.0651423310059081,-0.00317703524124415,0.0016407364897428,0.0142199635962232
1503093,0.0672266831377393,0.00324698854812174,-0.00521136598560393,0.000964796894419473
1503101,0.0550095877277085,-0.0033659477777039,0.000410867939322652,0.00163139367478501
1503200,0.0612260674620558,0.00605555249229311,-0.00345029152749408,0.000326305878143716
1503309,0.0511818558805704,0.00291544288129304,-0.00088829179443399,-0.00786713778473315
1503408,0.0861583126974639,0.00688719679281054,-0.00192930385897481,0.00518244973353971
1503457,0.0630103195790986,9.46765117001656e-05,-0.00214775265033727,0.022901441186656
1503507,0.0528417818740399,0.0048124927603456,-0.00107658126011911,-0.00155152356529061
1503606,0.114294744535641,0.00637299744579775,-0.000158937974637928,0.00492453572627925
1503705,0.0555294824381911,-0.000116608342257962,-0.000903947253567151,0.00477922859290507
1503754,0.0926083262531861,0.0143343335627271,0.00180477124342467,0.00855393811968791
1503804,0.0615163553376722,0.00101700223524691,-0.00516368183529664,-0.00441244702988
1503903,0.0783356056814456,-0.00800552136713593,0.0121232462510449,-0.0389765472671733
1504000,0.0392258510454467,0.000248539628463209,-0.00134671244952771,0.00336537453843203
1504059,0.084017687934302,0.00444731707146185,0.00231462769068928,-0.00148553765649925
1504109,0.0666822648572766,0.00554272863840549,0.00963059625113832,-0.00219019789058217
1504208,0.180319242238204,-0.000598737280282036,-0.00321291813205016,0.0101651813263436
1504307,0.0467885861636074,0.00515217324604636,0.000379800050235889,-0.0209337285599646
1504406,0.0525127046866177,-0.00916661965103932,0.0150606000527723,-0.00202308553308461
1504422,0.120459850518168,0.00493849555825111,-0.0146935223961716,0.0141043475449465
1504455,0.0398455549577492,0.0046116660627556,-0.00324520987960663,-0.00311731307800518
1504505,0.0341722716424387,-0.000285074229556893,1.79823204080887e-05,-0.00175696417736797
1504604,0.0643306783144913,-0.00128193269950951,0.00720877267316266,0.00436841907451209
1504703,0.0920773747167881,0.00860472166539458,-0.00765506532541118,-0.00399858715410638
1504752,0.0422780402884855,0.00148905865596271,0.0103367453735705,0.00680062819988578
1504802,0.0558312655086849,-0.00273304122930857,0.00360119820953135,0.000649918358425795
1504901,0.0251059505811792,-0.00108346685964068,-0.000849679553974392,-0.00025664148075679
1504950,0.0415106701609884,0.00624900597605432,0.00572942742551561,0.000366524747433372
1504976,0.0498261182395971,0.000591745499791939,0.00199897429367015,-0.0135716634441413
1505007,0.0617717893640565,0.00127514142383627,-0.0022518152424374,0.00368268435682822
1505031,0.153947674869964,0.0156062952342614,-0.00231605864810599,0.00203370639415018
1505064,0.0608148157905136,-0.00607660021462427,-0.00203623416273621,-0.000430191045764278
1505106,0.0555843259105817,0.00332929174611817,-0.00391126875039275,-0.00160911570284294
1505205,0.0338644192913386,0.00487168652773377,-0.00548795475309032,-0.000610835620374922
1505304,0.0857912881689833,-0.000305501151302026,-0.00895576109478379,-0.00141769187536264
1505403,0.0111534581324964,-0.0045177215243368,0.00560332604501742,-0.0387872901322742
1505437,0.098745126705653,-0.0096044845056157,-0.011159426017894,0.0168737816764133
1505486,0.053473357648933,-0.000619333750683665,0.00889795618552664,-0.0197612228644114
1505494,0.0649624456450125,0.000364584536265022,0.00219054341970668,0.00558909124796144
1505502,0.16476203102214,-0.00586880998607477,-0.00303937104542032,0.00116731358181907
1505536,0.251458422359115,-0.0111102669226268,-0.0141828745638496,0.0360524228125808
1505551,0.115630129491154,0.00854669518657095,-0.007665898465315,0.0114372196477138
1505601,0.0371425034047295,0.00168093634785143,-0.00551888180038799,-0.00992797844836107
1505635,0.102072259456128,0.00875836548303283,-0.00542302853633055,0.0137259604497352
1505650,0.0305338583693758,0.00225056697183434,-0.00300143170331236,0.00273865815810584
1505700,0.0388327649443408,0.00262367421164475,-0.00272680652747512,-0.00435855758571672
1505809,0.0675176893444869,0.00801615081345978,0.00033976398499169,0.00436943819113153
1505908,0.0411814756290264,0.0123553486803339,0.00382227602671993,-0.0100815625834409
1506005,0.0464072858769169,0.00127145398560457,0.00092419382389763,-0.00321461066326915
1506104,0.0652193995381062,0.00825883594654615,-0.00358166366368277,0.00443363230311736
1506112,0.0343180482069371,0.000824587107767634,-0.00471469793270634,-0.00520237808080713
1506138,0.149291754632196,0.000276367871755491,-0.00331792826013728,0.00140552060002813
1506161,0.156323860825592,0.00536768624716576,-0.000940629485263115,0.00664828620775437
1506187,0.0754817884905552,-0.00051959241412595,-0.00611077581439731,0.00217196054226708
1506195,0.0359334785191051,0.00279276052802168,-0.00189657422221833,-0.00159960028419973
1506203,0.0918746158574063,0.00338377550694979,0.00659740420951227,-0.00363795093459848
1506302,0.0503957561468508,-0.0102506004537081,0.00307828453082086,0.00445996379712401
1506351,0.125385454717966,-0.00196134620696578,0.0178744988158568,-0.0139595993778611
1506401,0.0311018957345972,0.00165879305337558,-0.00539253126774824,0.00936932706571698
1506500,0.130337142130761,-0.00915483129082423,-0.000693149609922265,0.0270624023607382
1506559,0.0515417170495768,-0.00214536667006893,0.00565145723472269,-0.00895596580353625
1506583,0.0776726187701058,-0.00349195156769013,-0.00728505666168609,-0.00421123257482335
1506609,0.0835847311049435,0.0067121034620364,0.000181065289181682,-0.000378868490607587
1506708,0.0691047420245272,-0.001069597868048,0.000582167908270629,0.00364335160211865
1506807,0.13263118497385,0.00404541744062679,-0.0029342322264436,-0.00789949726108144
1506906,0.08108510955433,-0.00401078684363917,-0.013727038119893,0.0366673424474873
1507003,0.0749952353725939,0.00415988583143539,-0.00216358719988932,-0.00187827451850736
1507102,0.0481440443213296,-0.00108461837016931,-0.00109002949807276,0.00457142328627121
1507151,0.0667527487576789,0.00339924649838314,0.000971531750778664,-0.00131255607708723
1507201,0.0637719215980493,0.00658046308612492,0.00204412162740774,-0.00171791726867807
1507300,0.0436640437107432,-0.000521646563495126,-0.00114306139688815,-0.00138937757601647
1507409,0.0533308147588465,0.00266694734447732,0.000388473033625704,-0.0218918215071802
1507458,0.116915523000765,0.00616643832927658,0.00569874490100434,-0.00108695789235685
1507466,0.0547320410490308,-0.0055197857324546,0.001238791610234,0.0037335264426601
1507474,0.0569320893903233,-0.000220724328950421,0.00034819082678729,-0.000681079333956558
1507508,0.05301514718491,0.0010516335990033,0.000135612771050904,0.0040911873570764
1507607,0.0793578137185095,0.00339794871471468,-0.00463800398857041,-0.0117476587818334
1507706,0.0363738738738739,-0.00710187589313969,8.9855912162017e-05,-0.000658938566717733
1507755,0.230016863406408,0.0229231237217213,0.000387891727216159,0.0296407307341564
1507805,0.0545548121461657,0.00254787951825619,-0.000808951951501715,-0.00398053712319824
1507904,0.05277055253409,0.000634443535573119,0.00105868446156489,-0.00294605919697706
1507953,0.0972361974440234,-0.00600670032888772,-0.00055149629398069,-0.0122135633215269
1507961,0.0517918088737201,0.00161983995387694,0.00169011370146399,0.00589412963983178
1507979,0.0768820928126165,-0.00136908204468296,-0.00109344510128365,0.01764153209507
1508001,0.107002695162892,4.68107267181291e-05,-0.00540892136574541,-0.00142318067635465
1508035,0.0465454310539746,0.00601094062562823,-0.00278497402825451,-0.000623149321808264
1508050,0.0512928537574385,0.00419636431882315,0.0013955452001893,-0.00304861484467772
1508084,0.105449219736377,0.00430772669007301,-0.00783791066820432,-0.00720087371199601
1508100,0.117852523777264,-0.0043270053578918,-0.00813284743171133,0.0236288193866369
1508126,0.0687890559027191,0.0055288559748615,-0.00319143166202975,-0.00795650212060124
1508159,0.0624065441111795,0.00171629150461536,-0.00852294499067433,0.00376911194297863
1508209,0.0464553142346236,-0.00316633705028712,-0.000369196557064034,-0.00244393563847528
1508308,0.0376203117111542,0.000133211058032115,-0.00313647761050087,0.00671071450235469
1508357,0.077904057089996,0.113286142149845,-0.0635809188459541,-0.113528517808249
1508407,0.192978927845188,0.00118438100064081,0.00303711960244547,0.00608408434147242
1600055,0.0133407448582546,-0.0199441167284003,-0.000953550372145703,-0.0141752747421977
1600105,0.0679547700076847,-0.0150619294267775,-0.00413294081134496,-0.000602102292680776
1600154,0.121500424191007,-0.00786377826180687,0.00639635573104466,0.00694389917688375
1600204,0.054870918413241,-0.00294246909275839,-0.00162437989011464,0.00306787978977402
1600212,0.0549891358850075,-0.000532788516457573,-0.00301061993896884,-0.00810772632508798
1600238,0.0300771208226221,-0.0171193114067871,-0.0800011590995682,-0.0659576572039884
1600253,0.0094493912411412,0.00182655996748472,0.00327607420827019,-0.0644321754935906
1600279,0.0368577663162071,-0.00729200256771343,0.000852036822809472,-0.00737230285015621
1600303,0.214766940776076,-0.00771264311919346,0.00177413813887954,-0.00595934631111816
1600402,0.0594027366863905,-0.00345876202384618,-0.00109515394629754,0.0206872787971139
1600501,0.0593325999266593,-0.0097102648874471,0.00159381456126679,0.0238047522532451
1600535,0.0733239269946748,0.0103208093954954,-0.00314341714905045,-0.0206064397899091
1600550,0.0025390625,-0.00134117116653789,-0.00141825864383461,-0.0543405689840777
1600600,0.0780379684255628,0.000246721003942347,-0.00318954657971181,-0.00837621099087399
1600709,0.0408316488593705,0.00130399088229403,0.01158095092637,-0.0440689741011753
1600808,0.00966668759023288,0.00297589400153503,0.000222054953444466,-0.0293592656298889
1700251,0.0915083365645599,0.00791522331453167,-0.000216897214683385,-0.0145759068051749
1700301,0.195455220555473,0.0459976752148387,-0.0248887182212495,0.0273176672992345
1700350,0.110018552875696,-0.000178040107918877,0.00158886608485181,0.00641163347930265
1700400,0.0917080085046067,-0.00184284050426743,0.0046079028641993,-0.0105216927995583
1700707,0.187470280551593,0.00581698904991161,0.0102723179651903,-0.0148555768116443
1701002,0.0945648759032359,0.0150400197110189,-0.0167606041447292,0.00400590848364606
1701051,0.069909699970871,0.00404176972433241,-0.00451834450988967,-0.00383920257522211
1701101,0.107820646506778,0.00585561135638944,0.00230893440306019,0.0101619247181257
1701309,0.0699895797151789,0.00352848975351988,-0.00109695515304363,0.00103002216246544
1701903,0.0732430143945809,-0.0039565505500446,0.00730071514756997,0.0034026495143072
1702000,0.152518492426911,0.00126449183114519,0.00571844260990416,0.0021741478488789
1702109,0.182124452817643,0.00152988626629581,0.00239882824584764,-0.00526041736380459
1702158,0.0881480188514575,-0.005127471261559,-0.00643735824583204,0.0171609095454359
1702208,0.0578563239283018,-0.00181114935571015,-0.0014101483349522,0.000735291845463559
1702307,0.203221436098148,0.0011351830346722,0.0839865844397995,-0.161696105131237
1702406,0.0936878962808744,-0.0085316384411763,0.0181936962348936,-0.0378091323013348
1702554,0.0899413426026505,0.00159891496805018,0.000185420171571254,0.00428835547535372
1702703,0.0495075858397658,0.00106781498368666,0.00316075466775643,-0.013478208853346
1702901,0.0755432554325543,0.00261334818827843,-0.000735304322399895,0.0013016101883384
1703008,0.0796136534133533,-0.00264554107468996,-0.000853705742909318,0.00523736378664166
1703057,0.168589924007881,-0.00530092592592592,-0.00444613178098371,0.00970609712860959
1703073,0.0683946852537573,0.00606404687729892,0.00145627367305221,-0.00480821648288807
1703107,0.0978338068181818,-0.00421676842979162,0.0104612068081808,0.00396134511529618
1703206,0.0959856470060552,0.0050643586541,-0.00315815248729586,-0.000232746370539147
1703305,0.0580302411115652,0.000161495749429262,-0.00319206071645722,0.0021608123607805
1703602,0.143571104043617,0.00207682719174119,0.00301926961265589,-0.0193681930809841
